candidate_index	source_name	task_index	context	family	order_index	design_nll	chain_a_nll	chain_b_nll	chain_c_nll	chain_d_nll	chain_spread
0	OVA-C4-IPTM90-405	6	ova073_rosetta_bb3	OVA073_ROSETTA	0	1.1484358310699463	1.1840448379516602	1.1064810752868652	1.0577234029769897	1.245493769645691	0.18777036666870117
0	OVA-C4-IPTM90-405	6	ova073_rosetta_bb3	OVA073_ROSETTA	1	1.1481690406799316	1.2202914953231812	1.052406907081604	1.1438173055648804	1.176160216331482	0.16788458824157715
0	OVA-C4-IPTM90-405	6	ova073_rosetta_bb3	OVA073_ROSETTA	2	1.151078701019287	1.0904940366744995	1.2140781879425049	1.1439281702041626	1.155814528465271	0.12358415126800537
0	OVA-C4-IPTM90-405	6	ova073_rosetta_bb3	OVA073_ROSETTA	3	1.132346272468567	1.2607530355453491	1.1414307355880737	1.0025297403335571	1.1246713399887085	0.258223295211792
1	OVA-C4-IPTM90-151	6	ova073_rosetta_bb3	OVA073_ROSETTA	0	1.0986058712005615	1.0956486463546753	1.1003106832504272	0.9865791201591492	1.2118849754333496	0.22530585527420044
1	OVA-C4-IPTM90-151	6	ova073_rosetta_bb3	OVA073_ROSETTA	1	1.1407841444015503	1.212815761566162	1.042622447013855	1.1036403179168701	1.2040578126907349	0.17019331455230713
1	OVA-C4-IPTM90-151	6	ova073_rosetta_bb3	OVA073_ROSETTA	2	1.1193594932556152	1.0965036153793335	1.1048109531402588	1.1163944005966187	1.1597288846969604	0.06322526931762695
1	OVA-C4-IPTM90-151	6	ova073_rosetta_bb3	OVA073_ROSETTA	3	1.1299446821212769	1.2524381875991821	1.1494389772415161	1.032578945159912	1.0853227376937866	0.21985924243927002
2	OVA-C4-IPTM90-021	6	ova073_rosetta_bb3	OVA073_ROSETTA	0	1.0978820323944092	1.0775554180145264	1.091630458831787	0.9929671287536621	1.2293756008148193	0.23640847206115723
2	OVA-C4-IPTM90-021	6	ova073_rosetta_bb3	OVA073_ROSETTA	1	1.147620677947998	1.2222137451171875	1.0528143644332886	1.133116602897644	1.182337760925293	0.16939938068389893
2	OVA-C4-IPTM90-021	6	ova073_rosetta_bb3	OVA073_ROSETTA	2	1.1166983842849731	1.0867397785186768	1.1120550632476807	1.1099685430526733	1.15803062915802	0.07129085063934326
2	OVA-C4-IPTM90-021	6	ova073_rosetta_bb3	OVA073_ROSETTA	3	1.1354846954345703	1.2589222192764282	1.1448935270309448	1.0320442914962769	1.1060782670974731	0.22687792778015137
3	OVA-C4-IPTM90-415	6	ova073_rosetta_bb3	OVA073_ROSETTA	0	1.1322426795959473	1.1055505275726318	1.1270555257797241	1.0778467655181885	1.2185180187225342	0.1406712532043457
3	OVA-C4-IPTM90-415	6	ova073_rosetta_bb3	OVA073_ROSETTA	1	1.169219970703125	1.2358931303024292	1.0808712244033813	1.1335225105285645	1.2265928983688354	0.15502190589904785
3	OVA-C4-IPTM90-415	6	ova073_rosetta_bb3	OVA073_ROSETTA	2	1.1428126096725464	1.1169252395629883	1.1238787174224854	1.1614476442337036	1.1689988374710083	0.05207359790802002
